央视频道,#genre#
东南卫视,http://39.135.34.150:8080/000000001000/1000000002000009263/1.m3u8?channel-id=ystenlive&Contentid=1000000002000009263&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000009263&owchid=ystenlive&owsid=1106497909461310172&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhM1XYZKCRYYY%2ff447%2bzETLijqfFgMTSA9x9T2lf3pyhagZIF%2fdE1lc49i65lODYA%2f
东南卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/dnws/1300000/mnf.m3u8
黑龙江卫视,http://112.50.243.8/PLTV/88888888/224/3221225862/1.m3u8
黑龙江卫视,http://112.50.243.8/PLTV/88888888/224/3221225940/1.m3u8
黑龙江卫视,http://39.135.34.150:8080/000000001000/8467838254824392379/1.m3u8?channel-id=ystenlive&Contentid=8467838254824392379&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=8467838254824392379&owchid=ystenlive&owsid=1106497909461358444&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5eLzTptYlaHwBbi5jFcfGGajSKACYh%2bxMIkH12jcM41WvzLTRYworzrZ3FKkyeJf%2fWTgBHYgXtjL76Tybav9u%2b
黑龙江卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/hljwshd/4000000/mnf.m3u8
黑龙江卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/hljwshd/1300000/mnf.m3u8
黑龙江卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/hljwshd/2300000/mnf.m3u8
吉林卫视,http://112.50.243.8/PLTV/88888888/224/3221225851/1.m3u8
吉林卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/jlws/1300000/mnf.m3u8
辽宁卫视,http://112.50.243.8/PLTV/88888888/224/3221225832/1.m3u8
辽宁卫视,http://112.50.243.8/PLTV/88888888/224/3221225947/1.m3u8
辽宁卫视,http://39.135.34.150:8080/000000001000/1000000002000024033/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024033&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000024033&owchid=ystenlive&owsid=1106497909461352974&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhQBci%2f2KtFqbPb5lYHzQlehPnBUBV7gDU5NsQ1fq2DyLArxZhG%2bC4a49jTs%2bwbEKo
辽宁卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/lnws/1300000/mnf.m3u8
山东卫视,http://112.50.243.8/PLTV/88888888/224/3221225843/1.m3u8
山东卫视,http://112.50.243.8/PLTV/88888888/224/3221225943/1.m3u8
山东卫视,http://39.135.34.150:8080/000000001000/1000000001000012807/1.m3u8?channel-id=ystenlive&Contentid=1000000001000012807&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000001000012807&owchid=ystenlive&owsid=1106497909461291586&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE7AORAoVDZDWbFnJ0sXJEaR3cBsIsjm7UHdGO3a4NjD1C4TiYtYt%2by66pvMI%2bkz57DAkgjzetftIzpJRR8RWa0K
山东卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/sdwshd/4000000/mnf.m3u8
山东卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/sdwshd/1300000/mnf.m3u8
山东卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/sdwshd/2300000/mnf.m3u8
山西卫视,http://112.50.243.8/PLTV/88888888/224/3221225839/1.m3u8
山西卫视,http://39.135.34.150:8080/000000001000/1000000002000021220/1.m3u8?channel-id=ystenlive&Contentid=1000000002000021220&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000021220&owchid=ystenlive&owsid=1106497909461381684&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhBGE2Bozg3VsjEsUfSwW1u%2f9d7qakC2cNwU6d3XLtivLzsKwupm4i1w5mp8nPnKP8
山西卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/shanxiws/1300000/mnf.m3u8
河北卫视,http://112.50.243.8/PLTV/88888888/224/3221225837/1.m3u8
河北卫视,http://39.135.34.150:8080/000000001000/1000000002000017118/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017118&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000017118&owchid=ystenlive&owsid=1106497909461347463&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhCqGL1zPomfLadkujcaGzSGdRg4tEgiolyrwzgikVtMZiTQsF6T0wJRw9axwi4LXY
河北卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/hbws/1300000/mnf.m3u8
河南卫视,http://121.31.30.87:8085/ysten-business/live/henanstv/1.m3u8
河南卫视,http://ivi.bupt.edu.cn/hls/hntv.m3u8
陕西卫视,http://112.50.243.8/PLTV/88888888/224/3221225850/1.m3u8
陕西卫视,http://39.135.34.150:8080/000000001000/1000000002000007495/1.m3u8?channel-id=ystenlive&Contentid=1000000002000007495&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000007495&owchid=ystenlive&owsid=1106497909461393057&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhC1U23M2CL94H7Jl9UsXCcDV0kHzvpufT%2f4%2bgoUc31ou2LTka7qAY0hPTMutW5mQ%2b
陕西卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/sxws/1300000/mnf.m3u8
云南卫视,http://112.50.243.8/PLTV/88888888/224/3221225853/1.m3u8
云南卫视,http://39.135.34.150:8080/000000001000/1000000002000024694/1.m3u8?channel-id=ystenlive&Contentid=1000000002000024694&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000024694&owchid=ystenlive&owsid=1106497909461387812&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjh5LeWQtTPRcwTT4zmEXlA%2fwzvDSa%2fxaofg6Rpl19xhoQ1lNgovjV%2baMdiH1BrPHH%2b
云南卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/ynws/1300000/mnf.m3u8
贵州卫视,http://112.50.243.8/PLTV/88888888/224/3221225838/1.m3u8
贵州卫视,http://39.135.34.150:8080/000000001000/1000000002000003169/1.m3u8?channel-id=ystenlive&Contentid=1000000002000003169&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000003169&owchid=ystenlive&owsid=1106497909461328035&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhEobBU2fUvDIVr2YUAB3sQC3mtTDqCyM2IHfZcfgwbCVw3In3iCPMx3CBGKKivBM4
贵州卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/gzws/1300000/mnf.m3u8
四川卫视,http://112.50.243.8/PLTV/88888888/224/3221225835/1.m3u8
四川卫视,http://39.135.34.150:8080/000000001000/1000000002000016825/1.m3u8?channel-id=ystenlive&Contentid=1000000002000016825&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000016825&owchid=ystenlive&owsid=1106497909461321397&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhwC686TkK%2f3k22PorZBLr8k69BtHofhbIyPVBrp9KppkHStTOpUrH7YEsmM6BR8Uo
四川卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/scws/1300000/mnf.m3u8
重庆卫视,http://112.50.243.8/PLTV/88888888/224/3221225831/1.m3u8
重庆卫视,http://112.50.243.8/PLTV/88888888/224/3221225949/1.m3u8
重庆卫视,http://39.135.34.150:8080/000000001000/1000000002000018937/1.m3u8?channel-id=ystenlive&Contentid=1000000002000018937&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000018937&owchid=ystenlive&owsid=1106497909461333042&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhUG5grAC0rFEDUfNPlNhZzLoghzkGon0cjoqXWi7%2bGPbWnsToB9Z5BcGamUzvzuTi
重庆卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/cqws/1300000/mnf.m3u8
内蒙古卫视,http://112.50.243.8/PLTV/88888888/224/3221225846/1.m3u8
内蒙古卫视,http://39.135.34.150:8080/000000001000/1000000002000014080/1.m3u8?channel-id=ystenlive&Contentid=1000000002000014080&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000014080&owchid=ystenlive&owsid=1106497909461412819&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhN3VZo%2fq60rUnbic%2fTx5hxEUA%2fCrpP4GEvV3vfXDDDKv4OC8OhxCTOd9DFYTiOuf7
内蒙古卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/nmgws/1300000/mnf.m3u8
青海卫视,http://112.50.243.8/PLTV/88888888/224/3221225841/1.m3u8
青海卫视,http://39.135.34.150:8080/000000001000/1000000002000013359/1.m3u8?channel-id=ystenlive&Contentid=1000000002000013359&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000013359&owchid=ystenlive&owsid=1106497909461374163&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhJ4u8mZ9HohO4vJAcHWQKsu0WB2heV8z3%2bnCiQyrISnc%2fLQjwPdTUSlBahL%2bKNKpM
青海卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/qhws/1300000/mnf.m3u8
甘肃卫视,http://112.50.243.8/PLTV/88888888/224/3221225845/1.m3u8
甘肃卫视,http://39.135.34.150:8080/000000001000/1000000002000017827/1.m3u8?channel-id=ystenlive&Contentid=1000000002000017827&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000017827&owchid=ystenlive&owsid=1106497909461366475&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjhA4sBZEsqnSa3KvsIaVI9wPS8Gj6lJe1Zo41ze%2fWmzecpyT4Tmxoc1paT1vcrQhVS
甘肃卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/gsws/1300000/mnf.m3u8
宁夏卫视,http://112.50.243.8/PLTV/88888888/224/3221225849/1.m3u8
宁夏卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225892/1.m3u8
宁夏卫视,http://223.110.245.151/ott.js.chinamobile.com/PLTV/3/224/3221225842/index.m3u8
新疆卫视,http://112.50.243.8/PLTV/88888888/224/3221225852/1.m3u8
新疆卫视,http://39.135.34.150:8080/000000001000/1000000002000029441/1.m3u8?channel-id=ystenlive&Contentid=1000000002000029441&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=1000000002000029441&owchid=ystenlive&owsid=1106497909461419044&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE5oj7lZFbEKIj3xJcvQPkjh5I4MdhcP3Mp5W80M2R4dfnt8vf6miKZMTn2f0J2ZVbDi2MMl6qImE0%2bmFOeDvrFW
西藏卫视,http://121.31.30.87:8085/ysten-business/live/xizangstv/1.m3u8
西藏卫视,http://39.135.34.150:8080/000000001000/6603041244077933770/1.m3u8?channel-id=ystenlive&Contentid=6603041244077933770&livemode=1&stbId=005203FF000360100001001A34C0CD33&userToken=bd8bb70bdb2b54bd84b587dffa024f7621vv&usergroup=g21077200000&version=1.0&owaccmark=6603041244077933770&owchid=ystenlive&owsid=1106497909461425998&AuthInfo=yOLXJswzZFfV3FvB8MhHuElKGJKLbU5H0jB3qAhfSE4rU4xzu091vKo8roYmr5h0BUDfpV78hsy2ysppzSDfUZCxoKss4LitbPhVYxcC0QN4CD2KiJutsirhMo3jfYAi
西藏卫视,http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225900/1.m3u8
西藏藏语卫视,http://stream.xzitv.cn/1/sd/live.m3u8?_upt=86a07ea71586524978
厦门卫视,http://112.50.243.8/PLTV/88888888/224/3221226781/1.m3u8
安多卫视,http://111.40.205.76/PLTV/88888888/224/3221225659/index.m3u8
康巴卫视,http://112.50.243.8/PLTV/88888888/224/3221225856/1.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-cys-sd/index.m3u8
兵团卫视,http://liveplay-kk.rtxapp.com/live/program/live/btws/1300000/mnf.m3u8
兵团卫视,http://112.17.40.140/PLTV/88888888/224/3221226186/index.m3u8
兵团卫视,http://117.148.187.83/PLTV/88888888/224/3221226186/index.m3u8
兵团卫视,http://keonline.shanghai.liveplay.qq.com/live/program/live/btws/1300000/mnf.m3u8
三沙卫视,http://112.50.243.8/PLTV/88888888/224/3221227002/1.m3u8

地方频道,#genre#
全纪实,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/qjshd/2300000/mnf.m3u8
全纪实,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/qjshd/4000000/mnf.m3u8
纪实人文,http://112.50.243.8/PLTV/88888888/224/3221225946/1.m3u8
纪实人文,http://112.50.243.8/PLTV/88888888/224/3221226958/1.m3u8
纪实人文,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jspdhd/2300000/mnf.m3u8
纪实人文,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jspdhd/4000000/mnf.m3u8
金鹰纪实,http://112.50.243.8/PLTV/88888888/224/3221226937/1.m3u8
欢笑剧场,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/hxjchd/2300000/mnf.m3u8
欢笑剧场,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/hxjchd/4000000/mnf.m3u8
都市剧场,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/dsjchd/2300000/mnf.m3u8
都市剧场,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/dsjchd/4000000/mnf.m3u8
七彩戏剧,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/qcxj/1300000/mnf.m3u8
七彩戏剧,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/qcxj/1300000/mnf.m3u8
金色频道,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jingsepd/1300000/mnf.m3u8
金色频道,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jingsepd/1300000/mnf.m3u8
娱乐频道,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/ylpdhd/2300000/mnf.m3u8
娱乐频道,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/ylpdhd/4000000/mnf.m3u8
外语频道,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/wypdhd/2300000/mnf.m3u8
外语频道,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/wypdhd/4000000/mnf.m3u8
生活时尚,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/shsshd/2300000/mnf.m3u8
生活时尚,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/shsshd/4000000/mnf.m3u8
幸福彩,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/xfchd/2300000/mnf.m3u8
幸福彩,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/xfchd/4000000/mnf.m3u8
炫动卡通,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
炫动卡通,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/xdkt/1300000/mnf.m3u8
动漫秀场,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/dmxchd/2300000/mnf.m3u8
动漫秀场,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/dmxchd/4000000/mnf.m3u8
法治天地,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/fztd/1300000/mnf.m3u8
法治天地,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/fztd/1300000/mnf.m3u8
极速汽车,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jsqchd/2300000/mnf.m3u8
极速汽车,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jsqchd/4000000/mnf.m3u8
游戏风云,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/yxfyhd/2300000/mnf.m3u8
游戏风云,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/yxfyhd/4000000/mnf.m3u8
五星体育HD,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/ssty/2300000/mnf.m3u8
五星体育HD,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
劲爆体育HD,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/2300000/mnf.m3u8
劲爆体育HD,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/jbtyhd/4000000/mnf.m3u8
魅力足球,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/2300000/mnf.m3u8
魅力足球,http://58.216.102.246/liveplay-kk.rtxapp.com/live/program/live/mlyyhd/4000000/mnf.m3u8
快乐垂钓,http://112.50.243.8/PLTV/88888888/224/3221226940/1.m3u8
先锋乒羽,http://112.50.243.8/PLTV/88888888/224/3221226851/1.m3u8
茶频道,http://112.50.243.8/PLTV/88888888/224/3221226859/1.m3u8
快乐购,http://112.50.243.8/PLTV/88888888/224/3221226855/1.m3u8
珠江电影,http://116.199.5.52:8114/hls/Fsv_chan_hls_se_idx=7?FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=7&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=0&Pcontent_id=8114.m3u8&Fsv_CMSID=&Fsv_otype=1

香港频道,#genre#
香港卫视HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视HKS,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
香港卫视HKS,http://cctvtxyh5ca.liveplay.myqcloud.com/cstv/xianggangweishi_2_hd.m3u8
凤凰卫视中文台,http://112.50.243.8/PLTV/88888888/224/3221225900/1.m3u8
凤凰卫视中文台,http://117.148.187.83/PLTV/88888888/224/3221226368/index.m3u8
凤凰卫视中文台,http://112.17.40.145/PLTV/88888888/224/3221226368/index.m3u8
凤凰卫视资讯台,http://112.50.243.8/PLTV/88888888/224/3221225901/1.m3u8
凤凰卫视资讯台,http://117.148.187.83/PLTV/88888888/224/3221226491/index.m3u8
凤凰卫视资讯台,http://112.17.40.145/PLTV/88888888/224/3221226491/index.m3u8
凤凰卫视香港台,http://qlive.fengshows.cn/live720p/PHK.flv?txSecret=0738ce47619ffb6578bb658b7d7927d3&txTime=16f9470cacc
凤凰卫视电影台,rtmp://58.200.131.2:1935/livetv/fhdy
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
星空卫视,P2p://sdgdklwos.finetv.tv:9906/5acb8af3000978192c217c90517245b7
翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1Channel
翡翠台,https://pl0-hls.live.huajiao.com/live_huajiao_v2/0b35946cb77b8e0f3e430ca06310d6c5/playlist.m3u8
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
明珠台,https://pl0-hls.live.huajiao.com/live_huajiao_v2/b1da26cb8ef06a3e3d5f3320eeea881f/playlist.m3u8
有线综合娱乐,https://icable.cdn.utvhk.com/live/72ee37b54d524bcb806957577dfdfd72/fe371c746eb94b01b7fb0e70569a2e9f-3.m3u8
有线综合娱乐,https://icable.cdn.utvhk.com/live/4cc64fb362004798b222978935590b2c/1980ba5c365e4f049f99aced1277303c.m3u8
亚美卫视,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
亚旅卫视,http://hls.jingchangkan.tv/jingchangkan/156722438_0HaM/index.m3u8
香港开电视【!】,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
MTV,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1

澳门频道,#genre#
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
莲花卫视,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
澳门有线 CH1,http://202.175.127.77/live/show/ch1/index.m3u8
澳门有线 CH3,http://202.175.127.77/live/show/ch3/index.m3u8
互动新闻台,http://202.175.127.77/live/show/ch2/index.m3u8

台湾频道,#genre#
环宇新闻台,http://111.13.111.192/125.227.198.89:8026
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
中视,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
东森新闻,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天娱乐,http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
华纳电影,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
FOX电影,http://111.13.111.192/125.227.198.89:8027
FOX电影,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
东森洋片,http://192.154.103.75:8080//ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
龍祥時代,http://104.250.154.42:8080/ZZ_shidai/ZZ_shidai.m3u8
好萊塢,http://104.250.154.42:8080//ZZ_haolaiwu/ZZ_haolaiwu.m3u8
中华卫视台湾台,http://pull.leshantangjt.com/live/playlist.m3u8
历史频道,http://111.13.111.192/125.227.198.89:8028
原住民族电视,https://bcovlive-a.akamaihd.net/82be3b97f67745058447484cc8a2d015/ap-southeast-1/5817780548001/profile_0/chunklist.m3u8
番薯,http://210.209.3.1/live/C02DD98E-593E-47A8-905C-3B101183A555.m3u8?fmt=x264_500K_ts&cpid=admin
唯心,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
生命,http://61.216.67.119/lifetv/LTV1/playlist.m3u8



电影频道,#genre#
黑莓电影,http://112.50.243.8/PLTV/88888888/224/3221225891/1.m3u8#http://117.148.187.83/PLTV/88888888/224/3221226755/index.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
蓝光影视1台,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
蓝光影视2台,http://112.50.243.8/PLTV/88888888/224/3221225881/1.m3u8
蓝光影视3台,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
蓝光影视4台,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
蓝光影视5台,http://112.50.243.8/PLTV/88888888/224/3221225893/1.m3u8
蓝光影视6台,http://112.50.243.8/PLTV/88888888/224/3221226692/1.m3u8
蓝光影视7台,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
蓝光影视8台,http://112.17.40.145/PLTV/88888888/224/3221226608/index.m3u8
蓝光影视9台,http://112.17.40.145/PLTV/88888888/224/3221226606/index.m3u8
蓝光影视11台,http://112.17.40.145/PLTV/88888888/224/3221226360/index.m3u8
蓝光影视12台,http://112.50.243.8/PLTV/88888888/224/3221226631/1.m3u8
蓝光影视13台,http://112.50.243.8/PLTV/88888888/224/3221226708/1.m3u8
蓝光影视14台,http://112.50.243.8/PLTV/88888888/224/3221226712/1.m3u8
蓝光影视15台,http://112.50.243.8/PLTV/88888888/224/3221226736/1.m3u8
蓝光影视16台,http://112.50.243.8/PLTV/88888888/224/3221226754/1.m3u8
蓝光影视17台,http://117.148.187.83/PLTV/88888888/224/3221226245/index.m3u8
蓝光动画18台,http://112.50.243.8/PLTV/88888888/224/3221226732/1.m3u8
蓝光动画19台,http://112.50.243.8/PLTV/88888888/224/3221226741/1.m3u8
蓝光动漫20台,http://112.50.243.8/PLTV/88888888/224/3221226743/1.m3u8

时尚频道,#genre#
M2O,http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-b.m3u8
WFC,http://wfc.bonus-tv.ru:80/cdn/wfcint/tracks-v3a1/index.m3u8#http://wfc.bonus-tv.ru:80/cdn/wfcint/tracks-v1a1/index.m3u8
F,http://fash1043.cloudycdn.services/slive/_definst_/ftv_ftv_midnite_k1y_27049_midnite_secr_108_hls.smil/chunklist_b2800000_t64NzIwcA==.m3u8
